"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","12"
"Cow Dung","12"
"Electricity Fuel","0"
"KeroseneFuel","7"
"LP Gas","0"
"Not Sated about Fuel","23"
"OthersFuel","0"
"Wood/FireWood","4580"
"Total","4634"
