"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2"
"Christianity","0"
"Hindu","19948"
"Islam","5301"
"Jainism","0"
"Kirat","358"
"Prakriti","0"
"Sikhism","0"
"Undefined","44"
"Total","25653"
