"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1002"
"Cow Dung","9"
"Electricity Fuel","1"
"KeroseneFuel","36"
"LP Gas","46"
"Not Sated about Fuel","33"
"OthersFuel","1"
"Wood/FireWood","5264"
"Total","6392"
