"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","25"
"Christianity","364"
"Hindu","35680"
"Islam","370"
"Jainism","0"
"Kirat","0"
"Prakriti","7"
"Sikhism","0"
"Undefined","12"
"Total","36459"
