"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","6867"
"Male","6867"
"Children (0-4)",""
"Female","2606"
"Male","2606"
"Elderely (60+)",""
"Female","3105"
"Male","3105"
"Working population (15-59)",""
"Female","15185"
"Male","15185"
"Youth (15-24)",""
"Female","5418"
"Male","5418"
