"Population by Religion","Number"
"Bahai","0"
"Bon","29"
"Buddism","5667"
"Christianity","493"
"Hindu","12268"
"Islam","1"
"Jainism","0"
"Kirat","8103"
"Prakriti","4"
"Sikhism","0"
"Undefined","61"
"Total","26626"
