"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","9213"
"Christianity","100"
"Hindu","41509"
"Islam","11"
"Jainism","1"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","21"
"Total","50858"
