"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","436"
"Cow Dung","27"
"Electricity Fuel","4"
"KeroseneFuel","41"
"LP Gas","69"
"Not Sated about Fuel","51"
"OthersFuel","5"
"Wood/FireWood","9439"
"Total","10072"
