"Population by Literacy Status","Number"
"Literate",""
"Female","14085"
"Male","16850"
"","30935"
"Not Read/Write",""
"Female","11267"
"Male","5452"
"","16719"
"Not Stated",""
"Female","6"
"Male","2"
"","8"
"Read Only",""
"Female","961"
"Male","803"
"","1764"
