"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","903"
"Christianity","596"
"Hindu","54922"
"Islam","46"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","1815"
"Total","58286"
