"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","7210"
"Christianity","2772"
"Hindu","92575"
"Islam","1410"
"Jainism","181"
"Kirat","6863"
"Prakriti","1401"
"Sikhism","0"
"Undefined","584"
"Total","112997"
