"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1120"
"Christianity","151"
"Hindu","14440"
"Islam","2"
"Jainism","0"
"Kirat","0"
"Prakriti","5"
"Sikhism","0"
"Undefined","54"
"Total","15772"
