"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","34"
"Christianity","427"
"Hindu","33346"
"Islam","18"
"Jainism","0"
"Kirat","0"
"Prakriti","17"
"Sikhism","0"
"Undefined","40"
"Total","33882"
