"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","198300"
"Male","198300"
"Children (0-4)",""
"Female","59515"
"Male","59515"
"Elderely (60+)",""
"Female","49322"
"Male","49322"
"Working population (15-59)",""
"Female","643771"
"Male","643771"
"Youth (15-24)",""
"Female","232870"
"Male","232870"
