"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","8437"
"Christianity","30"
"Hindu","32465"
"Islam","2953"
"Jainism","0"
"Kirat","37"
"Prakriti","28"
"Sikhism","0"
"Undefined","271"
"Total","44222"
