"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","16"
"Cow Dung","4824"
"Electricity Fuel","3"
"KeroseneFuel","137"
"LP Gas","36"
"Not Sated about Fuel","90"
"OthersFuel","3"
"Wood/FireWood","3541"
"Total","8650"
