"Population by Religion","Number"
"Bahai","22"
"Bon","8"
"Buddism","162750"
"Christianity","7358"
"Hindu","4580116"
"Islam","624046"
"Jainism","445"
"Kirat","5953"
"Prakriti","5116"
"Sikhism","153"
"Undefined","18178"
"Total","5404145"
