"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","7116"
"Cow Dung","353237"
"Electricity Fuel","310"
"KeroseneFuel","11832"
"LP Gas","54133"
"Not Sated about Fuel","11081"
"OthersFuel","9222"
"Wood/FireWood","485156"
"Total","932087"
