"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","20"
"Christianity","161"
"Hindu","26225"
"Islam","11118"
"Jainism","1"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","8"
"Total","37533"
