"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","10"
"Cow Dung","6"
"Electricity Fuel","0"
"KeroseneFuel","16"
"LP Gas","24"
"Not Sated about Fuel","10"
"OthersFuel","0"
"Wood/FireWood","3577"
"Total","3643"
