"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","4480"
"Christianity","466"
"Hindu","3881"
"Islam","0"
"Jainism","0"
"Kirat","7182"
"Prakriti","32"
"Sikhism","0"
"Undefined","22"
"Total","16065"
