"Population by Religion","Number"
"Bahai","0"
"Bon","24"
"Buddism","605"
"Christianity","43"
"Hindu","1198"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","224"
"Total","2094"
