"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","192"
"Christianity","208"
"Hindu","10210"
"Islam","6"
"Jainism","0"
"Kirat","0"
"Prakriti","11"
"Sikhism","0"
"Undefined","32"
"Total","10659"
