"Population by Literacy Status","Number"
"Literate",""
"Female","3165"
"Male","6111"
"","9276"
"Not Read/Write",""
"Female","8493"
"Male","6676"
"","15169"
"Not Stated",""
"Female","15"
"Male","4"
"","19"
"Read Only",""
"Female","363"
"Male","372"
"","735"
