"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","0"
"Christianity","0"
"Hindu","27537"
"Islam","1170"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","19"
"Total","28727"
