"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","3"
"Cow Dung","16"
"Electricity","0"
"Kerosene","21"
"LP Gas","12"
"Not stated","5"
"Others","0"
"Wood/Firewood","4522"
"Total","4579"
