"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","170"
"Cow Dung","14"
"Electricity","0"
"Kerosene","57"
"LP Gas","57"
"Not stated","25"
"Others","0"
"Wood/Firewood","4028"
"Total","4351"
