"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","308"
"Christianity","776"
"Hindu","18003"
"Islam","16"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","18"
"Total","19122"
