"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","93"
"Christianity","24"
"Hindu","97043"
"Islam","25501"
"Jainism","3"
"Kirat","254"
"Prakriti","0"
"Sikhism","0"
"Undefined","445"
"Total","123363"
