"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","228"
"Cow Dung","10"
"Electricity","20"
"Kerosene","99"
"LP Gas","2176"
"Not stated","93"
"Others","31"
"Wood/Firewood","8726"
"Total","11383"
