"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","6"
"Christianity","0"
"Hindu","24957"
"Islam","7110"
"Jainism","7"
"Kirat","20"
"Prakriti","0"
"Sikhism","0"
"Undefined","43"
"Total","32143"
