"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5171"
"Cow Dung","42519"
"Electricity Fuel","43"
"KeroseneFuel","2005"
"LP Gas","56066"
"Not Sated about Fuel","1254"
"OthersFuel","513"
"Wood/FireWood","56264"
"Total","163835"
