"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4"
"Christianity","0"
"Hindu","18188"
"Islam","326"
"Jainism","1"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","24"
"Total","18543"
