"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","825"
"Christianity","11"
"Hindu","18439"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","0"
"Total","19277"
