"Population by Religion","Number"
"Bahai","21"
"Bon","0"
"Buddism","3518"
"Christianity","351"
"Hindu","70353"
"Islam","954"
"Jainism","0"
"Kirat","7"
"Prakriti","41"
"Sikhism","0"
"Undefined","109"
"Total","75354"
