"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","12"
"Christianity","36"
"Hindu","28088"
"Islam","3828"
"Jainism","7"
"Kirat","1"
"Prakriti","0"
"Sikhism","0"
"Undefined","294"
"Total","32266"
