"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1716"
"Cow Dung","294"
"Electricity","5"
"Kerosene","64"
"LP Gas","2200"
"Not stated","86"
"Others","41"
"Wood/Firewood","11559"
"Total","15965"
