"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","2"
"Electricity","6"
"Kerosene","24"
"LP Gas","691"
"Not stated","19"
"Others","40"
"Wood/Firewood","3990"
"Total","4778"
