"Population by Literacy Status","Number"
"Literate",""
"Female","372676"
"Male","470652"
"Not Read/Write",""
"Female","303753"
"Male","158707"
"Not Stated",""
"Female","623"
"Male","313"
"Read Only",""
"Female","24215"
"Male","21028"
