"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","10"
"Cow Dung","0"
"Electricity","0"
"Kerosene","11"
"LP Gas","304"
"Not stated","8"
"Others","0"
"Wood/Firewood","4788"
"Total","5121"
