"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","952"
"Christianity","334"
"Hindu","22392"
"Islam","14"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","35"
"Total","23729"
