"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","333"
"Cow Dung","0"
"Electricity Fuel","3"
"KeroseneFuel","10"
"LP Gas","115"
"Not Sated about Fuel","31"
"OthersFuel","2"
"Wood/FireWood","4644"
"Total","5138"
