"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","245"
"Christianity","1"
"Hindu","25379"
"Islam","2058"
"Jainism","0"
"Kirat","0"
"Prakriti","377"
"Sikhism","0"
"Undefined","13"
"Total","28073"
