"Population by Religion","Number"
"Bahai","3"
"Bon","0"
"Buddism","1395"
"Christianity","1174"
"Hindu","73173"
"Islam","202"
"Jainism","0"
"Kirat","0"
"Prakriti","4"
"Sikhism","0"
"Undefined","14"
"Total","75965"
