"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","6"
"Cow Dung","10"
"Electricity Fuel","0"
"KeroseneFuel","32"
"LP Gas","275"
"Not Sated about Fuel","61"
"OthersFuel","4"
"Wood/FireWood","9662"
"Total","10050"
