"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","33"
"Cow Dung","60"
"Electricity Fuel","1"
"KeroseneFuel","175"
"LP Gas","304"
"Not Sated about Fuel","208"
"OthersFuel","13"
"Wood/FireWood","41853"
"Total","42647"
