"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2361"
"Christianity","162"
"Hindu","29020"
"Islam","14897"
"Jainism","0"
"Kirat","9"
"Prakriti","19"
"Sikhism","0"
"Undefined","150"
"Total","46618"
