"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","25307"
"Cow Dung","88751"
"Electricity","312"
"Kerosene","6043"
"LP Gas","128567"
"Not stated","4570"
"Others","1775"
"Wood/Firewood","629432"
"Total","884757"
