"Population by Religion","Number"
"Bahai","45"
"Bon","3"
"Buddism","69113"
"Christianity","21243"
"Hindu","243384"
"Islam","1034"
"Jainism","2"
"Kirat","26"
"Prakriti","817"
"Sikhism","0"
"Undefined","400"
"Total","336067"
