"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","0"
"Christianity","337"
"Hindu","17843"
"Islam","4"
"Jainism","0"
"Kirat","0"
"Prakriti","15"
"Sikhism","0"
"Undefined","442"
"Total","18641"
