"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","20"
"Cow Dung","1027"
"Electricity Fuel","0"
"KeroseneFuel","73"
"LP Gas","91"
"Not Sated about Fuel","44"
"OthersFuel","1"
"Wood/FireWood","4832"
"Total","6088"
