"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","10"
"Electricity","0"
"Kerosene","32"
"LP Gas","275"
"Not stated","61"
"Others","4"
"Wood/Firewood","9662"
"Total","10050"
