"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","10"
"Cow Dung","6"
"Electricity Fuel","0"
"KeroseneFuel","1"
"LP Gas","4"
"Not Sated about Fuel","6"
"OthersFuel","3"
"Wood/FireWood","3343"
"Total","3373"
