"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","45"
"Christianity","8"
"Hindu","17371"
"Islam","2"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","17426"
