"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","634"
"Cow Dung","93"
"Electricity","0"
"Kerosene","31"
"LP Gas","237"
"Not stated","82"
"Others","30"
"Wood/Firewood","7550"
"Total","8657"
