"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","13"
"LP Gas","30"
"Not Sated about Fuel","3"
"OthersFuel","4"
"Wood/FireWood","3342"
"Total","3394"
