"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","2436"
"Electricity","0"
"Kerosene","150"
"LP Gas","34"
"Not stated","52"
"Others","61"
"Wood/Firewood","2068"
"Total","4807"
