"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","7"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","1"
"Not Sated about Fuel","21"
"OthersFuel","0"
"Wood/FireWood","3553"
"Total","3590"
