"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","128"
"Cow Dung","10"
"Electricity Fuel","1"
"KeroseneFuel","13"
"LP Gas","329"
"Not Sated about Fuel","6"
"OthersFuel","2"
"Wood/FireWood","4577"
"Total","5066"
