"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","9"
"Cow Dung","3443"
"Electricity","0"
"Kerosene","84"
"LP Gas","14"
"Not stated","143"
"Others","195"
"Wood/Firewood","1492"
"Total","5380"
