"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4"
"Christianity","8"
"Hindu","25681"
"Islam","3975"
"Jainism","0"
"Kirat","26"
"Prakriti","1"
"Sikhism","0"
"Undefined","137"
"Total","29832"
