"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3"
"Christianity","0"
"Hindu","22531"
"Islam","4021"
"Jainism","0"
"Kirat","121"
"Prakriti","1"
"Sikhism","0"
"Undefined","7"
"Total","26684"
