"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","0"
"Electricity","133"
"Kerosene","0"
"LP Gas","0"
"Not stated","8"
"Others","2"
"Wood/Firewood","2422"
"Total","2566"
