"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","4"
"Cow Dung","12"
"Electricity","81"
"Kerosene","777"
"LP Gas","12650"
"Not stated","93"
"Others","685"
"Wood/Firewood","3337"
"Total","17639"
